2021-05-13 23:26:43,163: {'fold_num': 5, 'seed': 6, 'model_arch': 'tf_efficientnet_b0', 'img_size_h': 128, 'img_size_w': 128, 'epochs': 10, 'min_epoch': 5, 'patience': 7, 'train_bs': 1028, 'valid_bs': 1028, 'T_0': 10, 'lr': 0.0003, 'min_lr': 3e-06, 'weight_decay': 0.0001, 'num_workers': 4, 'verbose_step': 1, 'device': 'cuda:0', 'transform_way': 'center', 'tta': 5, 'used_epochs': [8, 9], 'weights': [1, 1]}
2021-05-14 10:30:55,770: test finished
2021-05-14 10:30:55,790:  fold 1 started
2021-05-14 10:30:57,824: epoch:9
2021-05-14 10:31:58,011: test finished
2021-05-14 10:32:39,200: test finished
2021-05-14 10:33:20,531: test finished
2021-05-14 10:34:01,898: test finished
2021-05-14 10:34:43,169: test finished
2021-05-14 10:34:43,196:  fold 2 started
2021-05-14 10:34:44,244: epoch:9
2021-05-14 10:35:25,477: test finished
2021-05-14 10:36:06,824: test finished
2021-05-14 10:36:48,278: test finished
2021-05-14 10:37:29,721: test finished
2021-05-14 10:38:10,955: test finished
2021-05-14 10:38:10,998:  fold 3 started
2021-05-14 10:38:11,918: epoch:9
2021-05-14 10:38:53,606: test finished
2021-05-14 10:39:34,773: test finished
2021-05-14 10:40:16,061: test finished
2021-05-14 10:40:57,783: test finished
2021-05-14 10:41:39,403: test finished
2021-05-14 10:41:39,434:  fold 4 started
2021-05-14 10:41:39,590: epoch:9
2021-05-14 10:42:21,719: test finished
2021-05-14 10:43:03,240: test finished
2021-05-14 10:43:44,816: test finished
2021-05-14 10:44:26,452: test finished
2021-05-14 10:45:07,929: test finished
2021-05-14 10:45:08,032: validation loss = 0.25674
2021-05-14 10:45:08,032: validation accuracy = 0.89407
2021-05-14 11:00:35,395: {'fold_num': 5, 'seed': 6, 'model_arch': 'tf_efficientnet_b0', 'img_size_h': 128, 'img_size_w': 128, 'epochs': 10, 'min_epoch': 5, 'patience': 7, 'train_bs': 1028, 'valid_bs': 1028, 'T_0': 10, 'lr': 0.0003, 'min_lr': 3e-06, 'weight_decay': 0.0001, 'num_workers': 4, 'verbose_step': 1, 'device': 'cuda:0', 'transform_way': 'center', 'tta': 5, 'used_epochs': [9], 'weights': [1]}
2021-05-14 11:00:35,396: pred start
2021-05-14 11:00:35,718:  fold 0 started
2021-05-14 11:00:37,909: epoch:9
2021-05-14 11:04:53,476: test finished
2021-05-14 11:05:33,176: test finished
2021-05-14 11:06:15,294: test finished
2021-05-14 11:06:57,314: test finished
2021-05-14 11:07:39,116: test finished
2021-05-14 11:07:39,151:  fold 1 started
2021-05-14 11:07:40,050: epoch:9
2021-05-14 11:11:38,367: test finished
2021-05-14 11:12:19,960: test finished
2021-05-14 11:13:01,691: test finished
2021-05-14 11:13:42,770: test finished
2021-05-14 11:14:24,248: test finished
2021-05-14 11:14:24,277:  fold 2 started
2021-05-14 11:14:25,228: epoch:9
2021-05-14 11:18:38,612: test finished
2021-05-14 11:19:20,787: test finished
2021-05-14 11:20:02,540: test finished
2021-05-14 11:20:44,238: test finished
2021-05-14 11:21:26,303: test finished
2021-05-14 11:21:26,337:  fold 3 started
2021-05-14 11:21:32,086: epoch:9
2021-05-14 11:23:51,202: test finished
2021-05-14 11:24:34,672: test finished
2021-05-14 11:25:18,915: test finished
2021-05-14 11:26:02,305: test finished
2021-05-14 11:26:46,492: test finished
2021-05-14 11:26:46,539:  fold 4 started
2021-05-14 11:26:47,437: epoch:9
2021-05-14 11:27:31,183: test finished
2021-05-14 11:28:14,766: test finished
2021-05-14 11:28:58,673: test finished
2021-05-14 11:29:42,417: test finished
2021-05-14 11:30:26,057: test finished
2021-05-14 11:30:26,105: validation loss = 0.25674
2021-05-14 11:30:26,105: validation accuracy = 0.89407
2021-05-14 11:30:28,081: label
0    75251
1    26384
dtype: int64
2021-05-15 19:04:46,815: oof_f1: 0.8112488856471353, oof_acc: 0.8940695552308559
2021-05-15 19:08:13,643: oof_f1: 0.8112488856471353, oof_acc: 0.8940695552308559
2021-05-15 19:09:15,820: oof_f1: 0.8112488856471353, oof_acc: 0.8940695552308559
2021-05-15 19:09:25,152: oof_f1: 0.8112488856471353, oof_acc: 0.8940695552308559
2021-05-15 19:10:28,981: oof_f1: 0.8112488856471353, oof_acc: 0.8940695552308559
